gen,best,avg,stable
631,371276.147355,381279.626507,0
632,371276.147355,379127.348658,1
633,371276.147355,376513.275632,2
634,371276.147355,376437.886397,3
635,371276.147355,376130.486406,4
636,371276.147355,375141.528349,5
637,371250.696654,376519.871688,6
638,371210.935639,375102.431086,0
639,371210.935639,375562.690873,0
640,371210.935639,374719.634854,1
641,371203.674033,378183.840879,2
642,371203.674033,373456.639138,0
643,371203.674033,375315.844708,1
644,371203.674033,373766.909746,2
645,371203.674033,376018.397838,3
646,371203.674033,378884.900331,4
647,371203.674033,377722.121942,5
648,371203.674033,375173.371055,6
649,371203.674033,375619.495841,7
650,371203.674033,374667.050268,8
651,371203.674033,374579.103946,9
652,371203.674033,375136.173029,10
653,371203.674033,375383.185701,11
654,371203.674033,378056.087113,12
655,371203.674033,374621.278647,13
656,371203.674033,377650.972387,14
657,371203.674033,376863.375062,15
658,371203.674033,375618.876649,16
659,371203.674033,374050.657918,17
660,371203.674033,374559.879060,18
661,371203.674033,375700.711649,19
662,371203.674033,373632.575383,20
663,371203.674033,376081.068683,21
664,371203.674033,373928.584462,22
665,371203.674033,375599.928940,23
666,371203.674033,375679.436933,24
667,371203.674033,374871.077173,25
668,371203.674033,379251.051784,26
669,371203.674033,375580.270579,27
670,371203.674033,374748.360893,28
671,371203.674033,375956.793133,29
672,371203.674033,379817.297240,30
673,371203.674033,375671.754518,31
674,371203.674033,375557.461044,32
675,371203.674033,379249.295957,33
676,371203.674033,377698.168257,34
677,371203.674033,377403.991168,35
678,371203.674033,381731.278193,36
679,371203.674033,380673.560140,37
680,371203.674033,384145.273936,38
681,371203.674033,386875.103483,39
682,371203.674033,385873.086774,40
683,371203.674033,385300.823645,41
684,371203.674033,385661.171222,42
685,371136.550050,384489.213326,43
686,371136.550050,384787.884705,0
687,371136.550050,382253.251192,1
688,371093.014469,382440.618845,2
689,371093.014469,381012.648142,0
690,371005.170732,377627.309596,1
691,370980.293864,376000.353395,0
692,370961.635151,376066.789849,0
693,370961.635151,375891.232600,0
694,370961.635151,375140.755007,1
695,370925.938650,381108.789441,2
696,370925.938650,384292.217104,0
697,370888.444148,378290.924827,1
698,370888.444148,378507.834501,0
699,370888.444148,374346.206073,1
700,370868.785460,375444.650439,2
701,370868.785460,380341.589598,0
702,370868.785460,376434.657565,1
703,370831.290957,380788.649229,2
704,370831.290957,380843.537649,0
705,370831.290957,379435.053317,1
706,370831.290957,379771.022229,2
707,370831.290957,377519.131234,3
708,370831.290957,376816.244611,4
709,370831.290957,378982.669032,5
710,370831.290957,378486.337967,6
711,370831.290957,376937.626711,7
712,370782.627016,375111.462349,8
713,370782.627016,378235.605453,0
714,370761.608691,379982.662376,1
715,370761.608691,379206.479763,0
716,370675.665878,376790.235011,1
717,370675.665878,376730.311810,0
718,370675.665878,382312.169717,1
719,370675.665878,385922.409764,2
720,370675.665878,384694.407438,3
721,370675.665878,382538.519502,4
722,370564.120378,380935.526009,5
723,370560.797505,383358.408971,0
724,370560.797505,375752.196978,0
725,370528.524519,373793.192364,1
726,370528.524519,375350.946733,0
727,370503.608602,374120.026820,1
728,370471.335615,373722.496982,0
729,370471.335615,375297.859436,0
730,370464.858104,373234.922252,1
731,370464.858104,377720.732495,0
732,370464.858104,375408.776397,1
733,370456.558613,378678.602682,2
734,370456.558613,377012.735734,0
735,370456.558613,375427.847413,1
736,370456.558613,375093.182813,2
737,370456.558613,373021.379523,3
738,370456.558613,374140.764171,4
739,370456.558613,376284.049031,5
740,370456.558613,377546.425620,6
741,370456.558613,378392.608107,7
742,370456.558613,379332.938726,8
743,370456.558613,377784.333101,9
744,370456.558613,375696.803351,10
745,370456.558613,375836.594366,11
746,370456.558613,375005.866198,12
747,370456.558613,372408.855244,13
748,370456.558613,375751.949364,14
749,370409.048929,377237.042001,15
750,370409.048929,377823.251528,0
751,370409.048929,375019.196640,1
752,370409.048929,377801.981230,2
753,370409.048929,375160.979684,3
754,370403.150407,376982.346948,4
755,370403.150407,377701.377168,0
756,370403.150407,374406.176466,1
757,370403.150407,373618.978620,2
758,370401.684683,378286.830822,3
759,370395.786161,373601.868345,0
760,370395.786161,375536.557435,0
761,370395.786161,376718.117412,1
762,370395.786161,376324.853002,2
763,370395.786161,374719.769236,3
764,370395.786161,378193.363457,4
765,370395.786161,375310.651020,5
766,370395.786161,376034.566280,6
767,370395.786161,375954.962419,7
768,370395.786161,374977.338117,8
769,370395.786161,377305.525784,9
770,370395.786161,376419.420523,10
771,370395.786161,377210.180695,11
772,370395.786161,382044.300450,12
773,370395.786161,381068.482863,13
774,370352.514679,382956.602744,14
775,370352.514679,383873.760290,0
776,370349.671346,381199.334906,1
777,370349.671346,382287.028779,0
778,370331.601087,380254.499536,1
779,370331.601087,377851.837170,0
780,370331.601087,376560.677731,1
781,370331.601087,375030.860133,2
782,370331.601087,377987.166073,3
783,370331.601087,379765.311843,4
784,370331.601087,377942.458151,5
785,370331.601087,379686.327893,6
786,370331.601087,383647.912614,7
787,370331.601087,377735.507922,8
788,370331.601087,378016.322884,9
789,370312.665502,376711.604412,10
790,370312.665502,376235.559434,0
791,370299.567913,379272.530560,1
792,370299.567913,381854.053359,0
793,370299.567913,390891.741112,1
794,370286.729404,396719.074275,2
795,370261.572969,387554.003144,0
796,370261.572969,387991.454084,0
797,370261.572969,396040.686870,1
798,370243.067793,393593.196339,2
799,370243.067793,401063.918274,0
800,370243.067793,396857.164553,1
801,370243.067793,396225.069823,2
802,370243.067793,386630.069992,3
803,370217.911358,385627.202923,4
804,370217.911358,388674.177347,0
805,370217.911358,388907.846632,1
806,370217.911358,386849.142744,2
807,370217.911358,391262.643459,3
808,370217.911358,388708.934078,4
809,370217.911358,382595.885818,5
810,370217.911358,380839.970396,6
811,370217.911358,380143.953597,7
812,370217.911358,376308.894968,8
813,370217.911358,375646.019246,9
814,370217.911358,377143.861752,10
815,370191.682189,376610.671852,11
816,370172.182339,377463.192813,0
817,370131.974146,376531.196560,0
818,370120.182251,378278.894026,0
819,370120.182251,377037.652840,0
820,370074.453231,376074.472877,1
821,370065.177382,372641.050556,0
822,370024.969190,374435.866942,0
823,369991.059792,373470.582901,0
824,369976.465777,375591.794849,0
825,369976.465777,374016.160708,0
826,369890.676129,372788.045681,1
827,369890.676129,372297.330401,0
828,369890.528565,374527.774791,1
829,369787.946625,376706.366163,0
830,369787.946625,375309.196705,0
831,369787.946625,377962.433721,1
832,369702.009413,378342.400358,2
833,369702.009413,380770.427096,0
834,369687.562963,389311.681199,1
835,369687.562963,394801.418443,0
836,369687.562963,399528.029776,1
837,369687.562963,404116.011424,2
838,369687.562963,407231.102686,3
839,369687.562963,410909.159730,4
840,369687.562963,408096.953853,5
841,369687.562963,408125.683977,6
842,369687.562963,408999.080373,7
843,369687.562963,408036.343228,8
844,369687.562963,408032.008112,9
845,369687.562963,413806.641056,10
846,369687.562963,409693.120729,11
847,369687.562963,420250.557177,12
848,369687.562963,431755.642787,13
849,369687.562963,419884.136748,14
850,369687.562963,420258.975035,15
851,369687.562963,414303.165451,16
852,369687.562963,407213.691574,17
853,369687.562963,404000.393479,18
854,369687.562963,402656.426624,19
855,369687.562963,395446.077791,20
856,369687.562963,392523.393368,21
857,369687.562963,392262.177233,22
858,369687.562963,390717.830127,23
859,369687.562963,385952.035301,24
860,369687.562963,385536.552691,25
861,369687.562963,383484.402294,26
862,369687.562963,379125.613312,27
863,369687.562963,377701.438651,28
