gen,best,avg,stable
825,551244.699433,559405.943980,3
826,551244.699433,559702.387163,4
827,551244.699433,560082.455621,5
828,551244.699433,562958.680756,6
829,551244.699433,561629.756495,7
830,551244.699433,559243.255129,8
831,551244.699433,564420.015587,9
832,551244.699433,565388.350829,10
833,551244.699433,559708.843119,11
834,551244.699433,559813.532811,12
835,551244.699433,556511.235400,13
836,551244.699433,559009.250201,14
837,551244.699433,559986.950557,15
838,551244.699433,561138.257193,16
839,551244.699433,563411.967497,17
840,551244.699433,567034.865582,18
841,551244.699433,564212.137876,19
842,551244.699433,560261.916884,20
843,551244.699433,562441.429904,21
844,551244.699433,561297.505712,22
845,551093.801462,556405.213304,23
846,551093.801462,562003.168441,0
847,551093.801462,565342.438967,1
848,551072.691207,572307.967398,2
849,550874.326358,564016.568545,0
850,550723.428386,564903.119083,0
851,550723.428386,563108.324356,0
852,550723.428386,564988.099433,1
853,550624.545758,563472.660048,2
854,550624.545758,563072.694816,0
855,550624.545758,564156.475740,1
856,550624.545758,559357.344461,2
857,550624.545758,556929.077246,3
858,550624.545758,557275.906820,4
859,550624.545758,560143.256344,5
860,550624.545758,560632.140613,6
861,550624.545758,559088.951298,7
862,550624.545758,560198.860271,8
863,550624.545758,561774.093442,9
864,550624.545758,563169.191158,10
865,550624.545758,567768.000410,11
866,550624.545758,565696.835578,12
867,550624.545758,558988.557986,13
